Run will be saved under: ./run_outputs/run_2023-04-01_to_2023

Screening abstracts and fetching fulltexts...
Running on device: cpu
<pmid: 39620056, isPK: True, prob: 0.9900914430618286>
<pmid: 37623046, isPK: False, prob: 0.5778367519378662>
<pmid: 37622923, isPK: True, prob: 0.9999896287918091>
<pmid: 37622634, isPK: True, prob: 0.999992847442627>
<pmid: 37622522, isPK: True, prob: 0.9685004949569702>
<pmid: 37621871, isPK: True, prob: 0.999991774559021>
<pmid: 37621197, isPK: False, prob: 0.0007667405297979712>
<pmid: 37621112, isPK: True, prob: 0.9999860525131226>
<pmid: 37621050, isPK: True, prob: 0.9999786615371704>
<pmid: 37621010, isPK: True, prob: 0.9999812841415405>
<pmid: 37620769, isPK: False, prob: 0.0014119524275884032>
<pmid: 37620767, isPK: False, prob: 0.0006071742973290384>
<pmid: 37620290, isPK: True, prob: 0.9999908208847046>
<pmid: 37620249, isPK: True, prob: 0.9999843835830688>
<pmid: 37620246, isPK: True, prob: 0.9999905824661255>
<pmid: 37619903, isPK: False, prob: 0.0008558957488276064>
<pmid: 37619853, isPK: False, prob: 0.0007374893175438046>
<pmid: 37615812, isPK: True, prob: 0.9999926090240479>
<pmid: 37614073, isPK: True, prob: 0.9999890327453613>
<pmid: 37612458, isPK: True, prob: 0.9999940395355225>
<pmid: 37611794, isPK: True, prob: 0.9999767541885376>
<pmid: 37611691, isPK: False, prob: 0.0012792464112862945>
<pmid: 37611664, isPK: True, prob: 0.9992781281471252>
<pmid: 37611421, isPK: True, prob: 0.9972643852233887>
<pmid: 37611341, isPK: False, prob: 0.0009818554390221834>
<pmid: 37610618, isPK: True, prob: 0.9999898672103882>
<pmid: 37610533, isPK: True, prob: 0.9999923706054688>
<pmid: 37610328, isPK: False, prob: 0.003288670675829053>
<pmid: 37609899, isPK: True, prob: 0.9999933242797852>
<pmid: 37609887, isPK: False, prob: 0.0039188978262245655>
<pmid: 37609678, isPK: False, prob: 0.0005894872010685503>
<pmid: 37609475, isPK: False, prob: 0.024788647890090942>
<pmid: 37609390, isPK: False, prob: 0.0008270846446976066>
<pmid: 37608938, isPK: False, prob: 0.004346546251326799>
<pmid: 37608790, isPK: False, prob: 0.0010290913050994277>
<pmid: 37608470, isPK: False, prob: 0.0008363508968614042>
<pmid: 37608051, isPK: True, prob: 0.9999936819076538>
<pmid: 37607594, isPK: False, prob: 0.0008033246849663556>
<pmid: 37607353, isPK: False, prob: 0.0004861701454501599>
<pmid: 37607177, isPK: True, prob: 0.9347949624061584>
<pmid: 37606641, isPK: True, prob: 0.9999903440475464>
<pmid: 37606022, isPK: True, prob: 0.9999510049819946>
<pmid: 37605486, isPK: True, prob: 0.9999936819076538>
<pmid: 37605459, isPK: False, prob: 0.0005899076350033283>
<pmid: 37605084, isPK: False, prob: 0.0005281434860080481>
<pmid: 37605040, isPK: False, prob: 0.0005307116080075502>
<pmid: 37604142, isPK: False, prob: 0.000716491776984185>
<pmid: 37603907, isPK: True, prob: 0.8863889575004578>
<pmid: 37603217, isPK: True, prob: 0.9999796152114868>
<pmid: 37603216, isPK: True, prob: 0.9999936819076538>
<pmid: 37602795, isPK: True, prob: 0.999993085861206>
<pmid: 37602480, isPK: True, prob: 0.9991173148155212>
<pmid: 37601904, isPK: False, prob: 0.0008089469629339874>
<pmid: 37599939, isPK: True, prob: 0.9999884366989136>
<pmid: 37599509, isPK: False, prob: 0.0008398727513849735>
<pmid: 37599449, isPK: True, prob: 0.9999935626983643>
<pmid: 37598933, isPK: True, prob: 0.9999943971633911>
<pmid: 37598929, isPK: True, prob: 0.9999899864196777>
<pmid: 37598820, isPK: True, prob: 0.9999427795410156>
<pmid: 37598769, isPK: False, prob: 0.0028662807308137417>
<pmid: 37598356, isPK: True, prob: 0.9999936819076538>
<pmid: 37597626, isPK: False, prob: 0.0011179418070241809>
<pmid: 37597309, isPK: False, prob: 0.0011579085839912295>
<pmid: 37597239, isPK: True, prob: 0.9999936819076538>
<pmid: 37597209, isPK: False, prob: 0.0016887920210137963>
<pmid: 37597127, isPK: False, prob: 0.0005968541954644024>
<pmid: 37597080, isPK: True, prob: 0.9999853372573853>
<pmid: 37596982, isPK: True, prob: 0.9999781847000122>
<pmid: 37596839, isPK: True, prob: 0.9999611377716064>
<pmid: 37596822, isPK: False, prob: 0.0006790509796701372>
<pmid: 37596814, isPK: True, prob: 0.9934966564178467>
<pmid: 37596793, isPK: True, prob: 0.9999895095825195>
<pmid: 37596705, isPK: True, prob: 0.9999951124191284>
<pmid: 37596693, isPK: False, prob: 0.0007773234392516315>
<pmid: 37596682, isPK: True, prob: 0.9999918937683105>
<pmid: 37596516, isPK: False, prob: 0.0009047690546140075>
<pmid: 37595752, isPK: False, prob: 0.0011379930656403303>
<pmid: 37595715, isPK: False, prob: 0.0009488635696470737>
<pmid: 37595710, isPK: True, prob: 0.995269238948822>
<pmid: 37594592, isPK: True, prob: 0.9999926090240479>
<pmid: 37594571, isPK: True, prob: 0.9999885559082031>
<pmid: 37594408, isPK: False, prob: 0.0007042488432489336>
<pmid: 37594215, isPK: True, prob: 0.9999908208847046>
<pmid: 37594163, isPK: False, prob: 0.002730549778789282>
<pmid: 37593851, isPK: False, prob: 0.000607389840297401>
<pmid: 37592318, isPK: False, prob: 0.0011726527009159327>
<pmid: 37591472, isPK: True, prob: 0.9997407793998718>
<pmid: 37591464, isPK: False, prob: 0.16406531631946564>
<pmid: 37591441, isPK: False, prob: 0.0004637663369067013>
<pmid: 37591426, isPK: False, prob: 0.0012637824984267354>
<pmid: 37591360, isPK: False, prob: 0.0008097555255517364>
<pmid: 37591210, isPK: True, prob: 0.9999699592590332>
<pmid: 37591178, isPK: False, prob: 0.0005733488360419869>
<pmid: 37591163, isPK: True, prob: 0.9075308442115784>
<pmid: 37591041, isPK: False, prob: 0.0005552282673306763>
<pmid: 37590801, isPK: True, prob: 0.9171801805496216>
<pmid: 37590399, isPK: True, prob: 0.9999798536300659>
<pmid: 37590274, isPK: True, prob: 0.9999618530273438>
<pmid: 37590033, isPK: False, prob: 0.0007266945904120803>
<pmid: 37589246, isPK: True, prob: 0.9999774694442749>
<pmid: 37587640, isPK: True, prob: 0.9999802112579346>
<pmid: 37587565, isPK: False, prob: 0.0009639564086683095>
<pmid: 37587230, isPK: False, prob: 0.0013392287073656917>
<pmid: 37586770, isPK: False, prob: 0.0012766283471137285>
<pmid: 37586620, isPK: False, prob: 0.0008512402419000864>
<pmid: 37586437, isPK: True, prob: 0.999961256980896>
<pmid: 37586436, isPK: True, prob: 0.9999936819076538>
<pmid: 37586117, isPK: True, prob: 0.9999902248382568>
<pmid: 37585381, isPK: True, prob: 0.9999935626983643>
<pmid: 37585079, isPK: False, prob: 0.000731798296328634>
<pmid: 37584991, isPK: False, prob: 0.0007121296948753297>
<pmid: 37584841, isPK: True, prob: 0.9999929666519165>
<pmid: 37584694, isPK: True, prob: 0.9999934434890747>
<pmid: 37584612, isPK: True, prob: 0.9999936819076538>
<pmid: 37582507, isPK: False, prob: 0.001180556369945407>
<pmid: 37582330, isPK: False, prob: 0.000723340839613229>
<pmid: 37581356, isPK: False, prob: 0.0008745421655476093>
<pmid: 37580923, isPK: False, prob: 0.0009931415552273393>
<pmid: 37580869, isPK: False, prob: 0.0006943683256395161>
<pmid: 37580106, isPK: True, prob: 0.999993085861206>
<pmid: 37579977, isPK: False, prob: 0.0021558876615017653>
<pmid: 37579899, isPK: False, prob: 0.0007857134914956987>
<pmid: 37579522, isPK: True, prob: 0.9998726844787598>
<pmid: 37578807, isPK: False, prob: 0.008633273653686047>
<pmid: 37578648, isPK: False, prob: 0.0019901434425264597>
<pmid: 37578464, isPK: False, prob: 0.0015909835929051042>
<pmid: 37578141, isPK: False, prob: 0.0007718862034380436>
<pmid: 37577860, isPK: False, prob: 0.0025343564338982105>
<pmid: 37576858, isPK: True, prob: 0.9999781847000122>
<pmid: 37576809, isPK: True, prob: 0.9999873638153076>
<pmid: 37575934, isPK: False, prob: 0.002097735647112131>
<pmid: 37575679, isPK: False, prob: 0.0006531546823680401>
<pmid: 37574856, isPK: False, prob: 0.0012343915877863765>
<pmid: 37574774, isPK: True, prob: 0.9999723434448242>
<pmid: 37574587, isPK: True, prob: 0.999991774559021>
<pmid: 37574029, isPK: True, prob: 0.9999840259552002>
<pmid: 37573951, isPK: False, prob: 0.0014397248160094023>
<pmid: 37573945, isPK: True, prob: 0.9999905824661255>
<pmid: 37573840, isPK: False, prob: 0.0006505920318886638>
<pmid: 37573528, isPK: True, prob: 0.6734818816184998>
<pmid: 37572858, isPK: False, prob: 0.0008623628527857363>
<pmid: 37572819, isPK: False, prob: 0.0007108928402885795>
<pmid: 37572595, isPK: True, prob: 0.9989166259765625>
<pmid: 37572130, isPK: True, prob: 0.9999927282333374>
<pmid: 37571805, isPK: False, prob: 0.001045475946739316>
<pmid: 37570884, isPK: False, prob: 0.0008577497792430222>
<pmid: 37570864, isPK: False, prob: 0.0020388802513480186>
<pmid: 37570862, isPK: False, prob: 0.0012461168225854635>
<pmid: 37570809, isPK: False, prob: 0.0008921882254071534>
<pmid: 37569704, isPK: True, prob: 0.9996895790100098>
<pmid: 37569654, isPK: False, prob: 0.0007045302190817893>
<pmid: 37569615, isPK: False, prob: 0.0008487667073495686>
<pmid: 37568039, isPK: False, prob: 0.0011883995030075312>
<pmid: 37567988, isPK: False, prob: 0.0008629066287539899>
<pmid: 37567779, isPK: True, prob: 0.9999774694442749>
<pmid: 37567396, isPK: True, prob: 0.9999909400939941>
<pmid: 37566903, isPK: True, prob: 0.9999909400939941>
<pmid: 37566734, isPK: False, prob: 0.0009527907241135836>
<pmid: 37566244, isPK: True, prob: 0.9999936819076538>
<pmid: 37566183, isPK: True, prob: 0.9999865293502808>
<pmid: 37565762, isPK: False, prob: 0.0016585631528869271>
<pmid: 37565760, isPK: False, prob: 0.0015881562139838934>
<pmid: 37565670, isPK: False, prob: 0.0007666919846087694>
<pmid: 37565528, isPK: True, prob: 0.9999771118164062>
<pmid: 37565453, isPK: False, prob: 0.001321346266195178>
<pmid: 37564865, isPK: True, prob: 0.9999954700469971>
<pmid: 37564831, isPK: True, prob: 0.9999908208847046>
<pmid: 37563646, isPK: True, prob: 0.9999910593032837>
<pmid: 37563557, isPK: False, prob: 0.0007507005357183516>
<pmid: 37563543, isPK: False, prob: 0.0006371444906108081>
<pmid: 37563503, isPK: True, prob: 0.9382948279380798>
<pmid: 37563443, isPK: True, prob: 0.9999815225601196>
<pmid: 37563272, isPK: False, prob: 0.0007383120828308165>
<pmid: 37562956, isPK: True, prob: 0.9999926090240479>
<pmid: 37562555, isPK: False, prob: 0.00275590387172997>
<pmid: 37562478, isPK: False, prob: 0.004385633394122124>
<pmid: 37562324, isPK: True, prob: 0.9999840259552002>
<pmid: 37562063, isPK: True, prob: 0.999988317489624>
<pmid: 37561261, isPK: False, prob: 0.03883526474237442>
<pmid: 37559556, isPK: True, prob: 0.9998235106468201>
<pmid: 37559488, isPK: False, prob: 0.0010406504152342677>
<pmid: 37559436, isPK: False, prob: 0.0008177271229214966>
<pmid: 37559343, isPK: True, prob: 0.9999852180480957>
<pmid: 37559252, isPK: True, prob: 0.9999927282333374>
<pmid: 37559152, isPK: False, prob: 0.0007170980097725987>
<pmid: 37558929, isPK: True, prob: 0.9999929666519165>
<pmid: 37558393, isPK: False, prob: 0.00129526702221483>
<pmid: 37556972, isPK: True, prob: 0.9999934434890747>
<pmid: 37556928, isPK: False, prob: 0.0007571764290332794>
<pmid: 37556882, isPK: False, prob: 0.0013231477933004498>
<pmid: 37556556, isPK: False, prob: 0.0014299332397058606>
<pmid: 37556437, isPK: False, prob: 0.0009011479560285807>
<pmid: 37556417, isPK: True, prob: 0.999984860420227>
<pmid: 37556148, isPK: False, prob: 0.0027307718992233276>
<pmid: 37555904, isPK: False, prob: 0.0007208517636172473>
<pmid: 37555284, isPK: False, prob: 0.03672878444194794>
<pmid: 37555188, isPK: False, prob: 0.0010914972517639399>
<pmid: 37554799, isPK: False, prob: 0.1489301323890686>
<pmid: 37553873, isPK: True, prob: 0.9999805688858032>
<pmid: 37553866, isPK: False, prob: 0.0007496371399611235>
<pmid: 37553784, isPK: True, prob: 0.9999746084213257>
<pmid: 37552427, isPK: False, prob: 0.0007093306048773229>
<pmid: 37552420, isPK: False, prob: 0.0008326508686877787>
<pmid: 37552393, isPK: False, prob: 0.0011210439261049032>
<pmid: 37552369, isPK: True, prob: 0.9983893632888794>
<pmid: 37551958, isPK: False, prob: 0.0013338983990252018>
<pmid: 37551559, isPK: False, prob: 0.06433836370706558>
<pmid: 37551116, isPK: False, prob: 0.0013251486234366894>
<pmid: 37550398, isPK: True, prob: 0.9999806880950928>
<pmid: 37549741, isPK: True, prob: 0.9999891519546509>
<pmid: 37549730, isPK: False, prob: 0.0007721216534264386>
<pmid: 37549460, isPK: False, prob: 0.0007758769788779318>
<pmid: 37548603, isPK: False, prob: 0.0008372215670533478>
<pmid: 37548052, isPK: True, prob: 0.9999791383743286>
<pmid: 37547336, isPK: True, prob: 0.999988317489624>
<pmid: 37547331, isPK: False, prob: 0.0007541908416897058>
<pmid: 37546894, isPK: False, prob: 0.001664156443439424>
<pmid: 37546686, isPK: True, prob: 0.9999915361404419>
<pmid: 37546653, isPK: False, prob: 0.00090951775200665>
<pmid: 37546521, isPK: True, prob: 0.999987006187439>
<pmid: 37545173, isPK: False, prob: 0.002450374886393547>
<pmid: 37545018, isPK: True, prob: 0.9999922513961792>
<pmid: 37544461, isPK: False, prob: 0.0012644882081076503>
<pmid: 37544015, isPK: False, prob: 0.00223382655531168>
<pmid: 37543274, isPK: False, prob: 0.000654543109703809>
<pmid: 37543130, isPK: True, prob: 0.9993288516998291>
<pmid: 37543065, isPK: True, prob: 0.9999939203262329>
<pmid: 37543064, isPK: False, prob: 0.0010884911753237247>
<pmid: 37542918, isPK: True, prob: 0.9999479055404663>
<pmid: 37542750, isPK: True, prob: 0.9999772310256958>
<pmid: 37542419, isPK: True, prob: 0.9999908208847046>
<pmid: 37542147, isPK: False, prob: 0.0011940611293539405>
<pmid: 37541948, isPK: True, prob: 0.9999947547912598>
<pmid: 37541764, isPK: True, prob: 0.9999810457229614>
<pmid: 37541472, isPK: False, prob: 0.0009538333979435265>
<pmid: 37541422, isPK: True, prob: 0.999994158744812>
<pmid: 37541376, isPK: False, prob: 0.0005616548005491495>
<pmid: 37540701, isPK: True, prob: 0.9999865293502808>
<pmid: 37539779, isPK: False, prob: 0.0008198954164981842>
<pmid: 37539645, isPK: False, prob: 0.14768512547016144>
<pmid: 37539467, isPK: True, prob: 0.9999524354934692>
<pmid: 37539466, isPK: False, prob: 0.5930494666099548>
<pmid: 37539453, isPK: False, prob: 0.0012192032299935818>
<pmid: 37538043, isPK: False, prob: 0.000901069724932313>
<pmid: 37537708, isPK: False, prob: 0.0011696696747094393>
<pmid: 37537424, isPK: True, prob: 0.999992847442627>
<pmid: 37537410, isPK: True, prob: 0.9999889135360718>
<pmid: 37535861, isPK: False, prob: 0.0011247305665165186>
<pmid: 37535741, isPK: False, prob: 0.0009414235828444362>
<pmid: 37535240, isPK: True, prob: 0.9999697208404541>
<pmid: 37534261, isPK: True, prob: 0.9998601675033569>
<pmid: 37533631, isPK: False, prob: 0.0008836930501274765>
<pmid: 37533630, isPK: False, prob: 0.06029472127556801>
<pmid: 37532923, isPK: True, prob: 0.9949628114700317>
<pmid: 37532840, isPK: True, prob: 0.9999897480010986>
<pmid: 37532063, isPK: True, prob: 0.9999865293502808>
<pmid: 37531949, isPK: False, prob: 0.005092454142868519>
<pmid: 37531746, isPK: False, prob: 0.000856855302117765>
<pmid: 37531697, isPK: False, prob: 0.0008387378766201437>
<pmid: 37531591, isPK: False, prob: 0.0005578370182774961>
<pmid: 37531085, isPK: True, prob: 0.9999840259552002>
<pmid: 37530974, isPK: True, prob: 0.9999901056289673>
<pmid: 37530966, isPK: False, prob: 0.0009028178174048662>
<pmid: 37529152, isPK: True, prob: 0.9999938011169434>
<pmid: 37528682, isPK: False, prob: 0.002855613362044096>
<pmid: 37528534, isPK: False, prob: 0.0021793118212372065>
<pmid: 37527414, isPK: True, prob: 0.9999920129776001>
<pmid: 37527369, isPK: True, prob: 0.9999837875366211>
<pmid: 37527031, isPK: False, prob: 0.0007846831576898694>
<pmid: 37526549, isPK: True, prob: 0.9999841451644897>
<pmid: 37526034, isPK: False, prob: 0.0007598219090141356>
<pmid: 37526016, isPK: False, prob: 0.004985352978110313>
<pmid: 37525938, isPK: False, prob: 0.0007018391625024378>
<pmid: 37524727, isPK: False, prob: 0.0007152474136091769>
<pmid: 37524541, isPK: True, prob: 0.9998959302902222>
<pmid: 37524291, isPK: False, prob: 0.0007975005428306758>
<pmid: 37524214, isPK: False, prob: 0.22319543361663818>
<pmid: 37523676, isPK: False, prob: 0.29288414120674133>
<pmid: 37523051, isPK: True, prob: 0.998391330242157>
<pmid: 37523013, isPK: True, prob: 0.999853253364563>
<pmid: 37523008, isPK: False, prob: 0.0010589613812044263>
<pmid: 37522891, isPK: True, prob: 0.9999946355819702>
<pmid: 37522812, isPK: False, prob: 0.0011274820426478982>
<pmid: 37522811, isPK: True, prob: 0.9999929666519165>
<pmid: 37522731, isPK: True, prob: 0.9859803915023804>
<pmid: 37522258, isPK: True, prob: 0.9999830722808838>
<pmid: 37521700, isPK: True, prob: 0.9999914169311523>
<pmid: 37520945, isPK: True, prob: 0.9999606609344482>
<pmid: 37520682, isPK: False, prob: 0.0009870975045487285>
<pmid: 37519278, isPK: True, prob: 0.9999943971633911>
<pmid: 37518089, isPK: True, prob: 0.9999940395355225>
<pmid: 37517746, isPK: False, prob: 0.0008022525580599904>
<pmid: 37517689, isPK: True, prob: 0.9982970356941223>
<pmid: 37517670, isPK: True, prob: 0.999992847442627>
<pmid: 37517627, isPK: True, prob: 0.9999403953552246>
<pmid: 37517544, isPK: False, prob: 0.0007011375855654478>
<pmid: 37517525, isPK: True, prob: 0.9999914169311523>
<pmid: 37517241, isPK: False, prob: 0.0007184685673564672>
<pmid: 37517202, isPK: False, prob: 0.0008848263532854617>
<pmid: 37515921, isPK: False, prob: 0.0008238455629907548>
<pmid: 37515912, isPK: True, prob: 0.9999916553497314>
<pmid: 37515737, isPK: True, prob: 0.999987006187439>
<pmid: 37514164, isPK: True, prob: 0.9999932050704956>
<pmid: 37514160, isPK: True, prob: 0.9999692440032959>
<pmid: 37514138, isPK: False, prob: 0.6269897818565369>
<pmid: 37514128, isPK: False, prob: 0.001160520245321095>
<pmid: 37514127, isPK: True, prob: 0.9999803304672241>
<pmid: 37514122, isPK: False, prob: 0.0008998583653010428>
<pmid: 37514108, isPK: True, prob: 0.9999903440475464>
<pmid: 37514066, isPK: True, prob: 0.9999727010726929>
<pmid: 37514048, isPK: True, prob: 0.9999935626983643>
<pmid: 37514045, isPK: True, prob: 0.9999938011169434>
<pmid: 37514020, isPK: True, prob: 0.9997082352638245>
<pmid: 37514016, isPK: False, prob: 0.0011965209851041436>
<pmid: 37513988, isPK: True, prob: 0.9999715089797974>
<pmid: 37513968, isPK: True, prob: 0.9999932050704956>
<pmid: 37513964, isPK: False, prob: 0.002160090720281005>
<pmid: 37513880, isPK: False, prob: 0.0009832633659243584>
<pmid: 37513869, isPK: False, prob: 0.0008470328757539392>
<pmid: 37513269, isPK: False, prob: 0.0014628807548433542>
<pmid: 37512501, isPK: False, prob: 0.0008183366735465825>
<pmid: 37511447, isPK: False, prob: 0.0019954133313149214>
<pmid: 37511346, isPK: False, prob: 0.0008604011381976306>
<pmid: 37509683, isPK: True, prob: 0.9999940395355225>
<pmid: 37509416, isPK: False, prob: 0.001997975865378976>
<pmid: 37508556, isPK: False, prob: 0.0008448705775663257>
<pmid: 37508181, isPK: True, prob: 0.9999918937683105>
<pmid: 37507860, isPK: False, prob: 0.0009309828747063875>
<pmid: 37507655, isPK: False, prob: 0.000902738596778363>
<pmid: 37507581, isPK: False, prob: 0.0015619954792782664>
<pmid: 37507108, isPK: False, prob: 0.0008576476247981191>
<pmid: 37507097, isPK: True, prob: 0.9999933242797852>
<pmid: 37507078, isPK: True, prob: 0.9852983951568604>
<pmid: 37506806, isPK: False, prob: 0.5718117952346802>
<pmid: 37506768, isPK: False, prob: 0.06168626621365547>
<pmid: 37505822, isPK: True, prob: 0.9999939203262329>
<pmid: 37504896, isPK: True, prob: 0.9999829530715942>
<pmid: 37503924, isPK: True, prob: 0.9999866485595703>
<pmid: 37503916, isPK: True, prob: 0.9999932050704956>
<pmid: 37502622, isPK: True, prob: 0.9997430443763733>
<pmid: 37501723, isPK: False, prob: 0.0009041228331625462>
<pmid: 37500173, isPK: False, prob: 0.0006655174074694514>
<pmid: 37499908, isPK: True, prob: 0.9999911785125732>
<pmid: 37499843, isPK: False, prob: 0.001242993283085525>
<pmid: 37499398, isPK: False, prob: 0.0009697251371107996>
<pmid: 37498552, isPK: False, prob: 0.0007758000865578651>
<pmid: 37498499, isPK: True, prob: 0.9999719858169556>
<pmid: 37498498, isPK: True, prob: 0.9991031885147095>
<pmid: 37498474, isPK: False, prob: 0.10526644438505173>
<pmid: 37498389, isPK: True, prob: 0.9999946355819702>
<pmid: 37498134, isPK: False, prob: 0.0011776720639318228>
<pmid: 37498130, isPK: False, prob: 0.0008804741664789617>
<pmid: 37497547, isPK: False, prob: 0.0009817805839702487>
<pmid: 37497111, isPK: False, prob: 0.0007339864387176931>
<pmid: 37497104, isPK: False, prob: 0.0012333550257608294>
<pmid: 37496606, isPK: True, prob: 0.9999880790710449>
<pmid: 37496366, isPK: True, prob: 0.9999676942825317>
<pmid: 37496106, isPK: True, prob: 0.9999682903289795>
<pmid: 37495763, isPK: True, prob: 0.9741617441177368>
<pmid: 37495025, isPK: False, prob: 0.31348052620887756>
<pmid: 37494982, isPK: True, prob: 0.9999935626983643>
<pmid: 37494541, isPK: False, prob: 0.0008539691334590316>
<pmid: 37493972, isPK: True, prob: 0.9999840259552002>
<pmid: 37493887, isPK: True, prob: 0.9999929666519165>
<pmid: 37493886, isPK: True, prob: 0.9999724626541138>
<pmid: 37493851, isPK: True, prob: 0.9827315211296082>
<pmid: 37493814, isPK: False, prob: 0.0005371063598431647>
<pmid: 37493526, isPK: False, prob: 0.0012209371197968721>
<pmid: 37493258, isPK: False, prob: 0.0006815721280872822>
<pmid: 37493257, isPK: False, prob: 0.0008944779401645064>
<pmid: 37492920, isPK: True, prob: 0.9999915361404419>
<pmid: 37491812, isPK: True, prob: 0.9999877214431763>
<pmid: 37489071, isPK: True, prob: 0.9999923706054688>
<pmid: 37489004, isPK: True, prob: 0.9999929666519165>
<pmid: 37488057, isPK: True, prob: 0.999994158744812>
<pmid: 37487949, isPK: True, prob: 0.9999909400939941>
<pmid: 37487869, isPK: False, prob: 0.3860481083393097>
<pmid: 37487837, isPK: False, prob: 0.0008644500630907714>
<pmid: 37487027, isPK: False, prob: 0.0008831998566165566>
<pmid: 37486410, isPK: True, prob: 0.9999821186065674>
<pmid: 37486106, isPK: False, prob: 0.0020316492300480604>
<pmid: 37485886, isPK: False, prob: 0.0006595897139050066>
<pmid: 37485860, isPK: False, prob: 0.0014309801626950502>
<pmid: 37485452, isPK: False, prob: 0.001029490027576685>
<pmid: 37485041, isPK: True, prob: 0.9966453909873962>
<pmid: 37484720, isPK: False, prob: 0.0024993144907057285>
<pmid: 37484492, isPK: False, prob: 0.0012324390700086951>
<pmid: 37483270, isPK: True, prob: 0.9996600151062012>
<pmid: 37482323, isPK: True, prob: 0.9999916553497314>
<pmid: 37481929, isPK: False, prob: 0.0012847468024119735>
<pmid: 37481830, isPK: True, prob: 0.9999831914901733>
<pmid: 37481213, isPK: False, prob: 0.0008532021311111748>
<pmid: 37480962, isPK: True, prob: 0.9999924898147583>
<pmid: 37480802, isPK: False, prob: 0.0011298571480438113>
<pmid: 37480643, isPK: False, prob: 0.0015676483744755387>
<pmid: 37480175, isPK: True, prob: 0.9997225403785706>
<pmid: 37479484, isPK: False, prob: 0.0011875813361257315>
<pmid: 37478874, isPK: True, prob: 0.999994158744812>
<pmid: 37478546, isPK: False, prob: 0.0006718887598253787>
<pmid: 37478545, isPK: False, prob: 0.0008202844765037298>
<pmid: 37477246, isPK: False, prob: 0.00081103784032166>
<pmid: 37477104, isPK: False, prob: 0.0005689551471732557>
<pmid: 37477064, isPK: True, prob: 0.9999899864196777>
<pmid: 37476976, isPK: False, prob: 0.0010277453111484647>
<pmid: 37476826, isPK: False, prob: 0.004100733436644077>
<pmid: 37475496, isPK: True, prob: 0.999784529209137>
<pmid: 37474995, isPK: False, prob: 0.21865102648735046>
<pmid: 37474565, isPK: True, prob: 0.9999878406524658>
<pmid: 37473918, isPK: True, prob: 0.9999899864196777>
<pmid: 37473882, isPK: False, prob: 0.0006468909559771419>
<pmid: 37473876, isPK: True, prob: 0.9999864101409912>
<pmid: 37473513, isPK: False, prob: 0.02824520878493786>
<pmid: 37471668, isPK: False, prob: 0.0011319397017359734>
<pmid: 37471636, isPK: True, prob: 0.9999827146530151>
<pmid: 37471520, isPK: False, prob: 0.0011537255486473441>
<pmid: 37471259, isPK: True, prob: 0.9999922513961792>
<pmid: 37471218, isPK: True, prob: 0.999869704246521>
<pmid: 37470926, isPK: True, prob: 0.9999511241912842>
<pmid: 37470868, isPK: False, prob: 0.002379112644121051>
<pmid: 37470686, isPK: True, prob: 0.9999879598617554>
<pmid: 37470408, isPK: False, prob: 0.0027642236091196537>
<pmid: 37470295, isPK: True, prob: 0.9999916553497314>
<pmid: 37468891, isPK: False, prob: 0.0009356470545753837>
<pmid: 37468472, isPK: False, prob: 0.0009804513538256288>
<pmid: 37467818, isPK: False, prob: 0.001446704613044858>
<pmid: 37467621, isPK: False, prob: 0.0007310451474040747>
<pmid: 37467157, isPK: True, prob: 0.999990701675415>
<pmid: 37467019, isPK: True, prob: 0.999966025352478>
<pmid: 37466885, isPK: False, prob: 0.0007925754180178046>
<pmid: 37466805, isPK: False, prob: 0.0009634120506234467>
<pmid: 37466731, isPK: True, prob: 0.9999939203262329>
<pmid: 37466304, isPK: False, prob: 0.004084120970219374>
<pmid: 37466170, isPK: True, prob: 0.9999772310256958>
<pmid: 37465991, isPK: True, prob: 0.9999933242797852>
<pmid: 37465877, isPK: False, prob: 0.0004783709009643644>
<pmid: 37463559, isPK: True, prob: 0.9999762773513794>
<pmid: 37463524, isPK: False, prob: 0.0012205992825329304>
<pmid: 37462741, isPK: False, prob: 0.1276307851076126>
<pmid: 37462219, isPK: True, prob: 0.9962939620018005>
<pmid: 37461291, isPK: True, prob: 0.99998939037323>
<pmid: 37461262, isPK: False, prob: 0.0013224624563008547>
<pmid: 37461192, isPK: True, prob: 0.999987006187439>
<pmid: 37460617, isPK: True, prob: 0.9929143190383911>
<pmid: 37460603, isPK: False, prob: 0.0009314282797276974>
<pmid: 37460222, isPK: True, prob: 0.999992847442627>
<pmid: 37460095, isPK: True, prob: 0.9999914169311523>
<pmid: 37459153, isPK: True, prob: 0.9956645369529724>
<pmid: 37458784, isPK: True, prob: 0.9999915361404419>
<pmid: 37458709, isPK: True, prob: 0.9999847412109375>
<pmid: 37458266, isPK: False, prob: 0.0012593852588906884>
<pmid: 37455598, isPK: False, prob: 0.0007700161659158766>
<pmid: 37455292, isPK: True, prob: 0.9999929666519165>
<pmid: 37454837, isPK: False, prob: 0.0026015143375843763>
<pmid: 37454719, isPK: False, prob: 0.10769680887460709>
<pmid: 37453465, isPK: False, prob: 0.5085219144821167>
<pmid: 37453159, isPK: False, prob: 0.0007517625344917178>
<pmid: 37452998, isPK: True, prob: 0.9999896287918091>
<pmid: 37452967, isPK: True, prob: 0.9999903440475464>
<pmid: 37452631, isPK: True, prob: 0.9999911785125732>
