Run will be saved under: ./run_outputs/run_2022_to_2022

Screening abstracts and fetching fulltexts...
Running on device: cpu
<pmid: 40124851, isPK: True, prob: 0.9999880790710449>
<pmid: 35107143, isPK: True, prob: 0.9999411106109619>
<pmid: 35107141, isPK: True, prob: 0.9999815225601196>
<pmid: 35107046, isPK: False, prob: 0.0024493986275047064>
<pmid: 35106755, isPK: False, prob: 0.0013256435049697757>
<pmid: 35105331, isPK: False, prob: 0.0017968605970963836>
<pmid: 35105299, isPK: True, prob: 0.999993085861206>
<pmid: 35104704, isPK: False, prob: 0.0007205289439298213>
<pmid: 35104598, isPK: False, prob: 0.0004994698101654649>
<pmid: 35104597, isPK: False, prob: 0.006835508160293102>
<pmid: 35104539, isPK: False, prob: 0.0009200843633152544>
<pmid: 35103817, isPK: True, prob: 0.9999856948852539>
<pmid: 35103348, isPK: True, prob: 0.999992847442627>
<pmid: 35103071, isPK: False, prob: 0.001426493632607162>
<pmid: 35103066, isPK: False, prob: 0.034515950828790665>
<pmid: 35102712, isPK: True, prob: 0.9999927282333374>
<pmid: 35102596, isPK: False, prob: 0.0008346224785782397>
<pmid: 35101947, isPK: False, prob: 0.0009422061266377568>
<pmid: 35101825, isPK: False, prob: 0.0005828783614560962>
<pmid: 35101563, isPK: False, prob: 0.0008053358760662377>
<pmid: 35101445, isPK: False, prob: 0.041350170969963074>
<pmid: 38319179, isPK: False, prob: 0.021084388718008995>
<pmid: 35100444, isPK: True, prob: 0.9999704360961914>
<pmid: 35100442, isPK: False, prob: 0.0006408789777196944>
<pmid: 35100322, isPK: False, prob: 0.0006979792378842831>
<pmid: 35099786, isPK: True, prob: 0.9999933242797852>
<pmid: 35099393, isPK: True, prob: 0.9999731779098511>
<pmid: 35099357, isPK: True, prob: 0.9999936819076538>
<pmid: 35099353, isPK: False, prob: 0.0008003822294995189>
<pmid: 35099273, isPK: True, prob: 0.9999860525131226>
<pmid: 35099272, isPK: True, prob: 0.9970433115959167>
<pmid: 35099109, isPK: True, prob: 0.9999918937683105>
<pmid: 35098895, isPK: False, prob: 0.0008119370322674513>
<pmid: 35098843, isPK: False, prob: 0.0007754039252176881>
<pmid: 35098674, isPK: True, prob: 0.9939316511154175>
<pmid: 35098559, isPK: True, prob: 0.9999922513961792>
<pmid: 35096945, isPK: False, prob: 0.0014919176464900374>
<pmid: 35095434, isPK: False, prob: 0.5441036820411682>
<pmid: 35095273, isPK: False, prob: 0.0007815912831574678>
<pmid: 35095059, isPK: True, prob: 0.9999938011169434>
<pmid: 35095026, isPK: False, prob: 0.0012430282076820731>
<pmid: 35094925, isPK: True, prob: 0.9999768733978271>
<pmid: 35094673, isPK: False, prob: 0.0035773981362581253>
<pmid: 35094415, isPK: True, prob: 0.9999750852584839>
<pmid: 35094370, isPK: True, prob: 0.9999926090240479>
<pmid: 35094368, isPK: True, prob: 0.999976396560669>
<pmid: 35094259, isPK: False, prob: 0.016513288021087646>
<pmid: 35094025, isPK: False, prob: 0.0010367546929046512>
<pmid: 35094002, isPK: True, prob: 0.9991747736930847>
<pmid: 35093880, isPK: False, prob: 0.0008590032812207937>
<pmid: 35093823, isPK: False, prob: 0.0010239186231046915>
<pmid: 35093539, isPK: True, prob: 0.9998842477798462>
<pmid: 35093460, isPK: False, prob: 0.0008073801873251796>
<pmid: 35093456, isPK: False, prob: 0.0009339569951407611>
<pmid: 35093346, isPK: False, prob: 0.07405071705579758>
<pmid: 35093338, isPK: False, prob: 0.0009231850272044539>
<pmid: 35092702, isPK: True, prob: 0.9999918937683105>
<pmid: 35092540, isPK: True, prob: 0.9999936819076538>
<pmid: 35092514, isPK: True, prob: 0.9999884366989136>
<pmid: 35092368, isPK: False, prob: 0.0006951946415938437>
<pmid: 35092305, isPK: True, prob: 0.9999445676803589>
<pmid: 35091794, isPK: True, prob: 0.9999912977218628>
<pmid: 35091749, isPK: True, prob: 0.9999467134475708>
<pmid: 35091177, isPK: False, prob: 0.0005646165809594095>
<pmid: 35091155, isPK: False, prob: 0.0024104397743940353>
<pmid: 35091039, isPK: True, prob: 0.9999945163726807>
<pmid: 35090867, isPK: True, prob: 0.9999805688858032>
<pmid: 35090344, isPK: False, prob: 0.0008705162908881903>
<pmid: 35089577, isPK: False, prob: 0.001052198582328856>
<pmid: 35089508, isPK: False, prob: 0.4048241376876831>
<pmid: 35089483, isPK: True, prob: 0.9999926090240479>
<pmid: 35089373, isPK: True, prob: 0.994716465473175>
<pmid: 35089314, isPK: True, prob: 0.6838682293891907>
<pmid: 35089310, isPK: False, prob: 0.0014858891954645514>
<pmid: 35088348, isPK: True, prob: 0.9999915361404419>
<pmid: 35086955, isPK: False, prob: 0.0009247863781638443>
<pmid: 35086952, isPK: False, prob: 0.0008068524766713381>
<pmid: 35086847, isPK: True, prob: 0.9999159574508667>
<pmid: 35086516, isPK: False, prob: 0.00548155140131712>
<pmid: 35086331, isPK: False, prob: 0.0012574584688991308>
<pmid: 35086032, isPK: False, prob: 0.0012280744267627597>
<pmid: 35085733, isPK: False, prob: 0.003071581246331334>
<pmid: 35085414, isPK: False, prob: 0.0009287591092288494>
<pmid: 35085294, isPK: False, prob: 0.000902803149074316>
<pmid: 35085251, isPK: False, prob: 0.0013480386696755886>
<pmid: 35085105, isPK: False, prob: 0.035262707620859146>
<pmid: 35084853, isPK: False, prob: 0.0007530481088906527>
<pmid: 35084518, isPK: False, prob: 0.44753074645996094>
<pmid: 35084182, isPK: False, prob: 0.0010739407734945416>
<pmid: 35083999, isPK: False, prob: 0.0007668717298656702>
<pmid: 35083783, isPK: True, prob: 0.9999903440475464>
<pmid: 35083739, isPK: True, prob: 0.9999881982803345>
<pmid: 35083640, isPK: True, prob: 0.9972680807113647>
<pmid: 35083502, isPK: True, prob: 0.9999920129776001>
<pmid: 35083161, isPK: True, prob: 0.9999908208847046>
<pmid: 35082485, isPK: False, prob: 0.0010382897453382611>
<pmid: 35082343, isPK: False, prob: 0.001244032522663474>
<pmid: 35081927, isPK: False, prob: 0.0012354044010862708>
<pmid: 35081345, isPK: False, prob: 0.0007154676131904125>
<pmid: 35081018, isPK: False, prob: 0.0010909519623965025>
<pmid: 35080870, isPK: True, prob: 0.9999011754989624>
<pmid: 35080757, isPK: True, prob: 0.9585475325584412>
<pmid: 35080595, isPK: False, prob: 0.06617855280637741>
<pmid: 35080038, isPK: False, prob: 0.41356489062309265>
<pmid: 35079625, isPK: False, prob: 0.0010486295213922858>
<pmid: 35078860, isPK: False, prob: 0.0006726447609253228>
<pmid: 35078817, isPK: False, prob: 0.0020858829375356436>
<pmid: 35078765, isPK: True, prob: 0.9999901056289673>
<pmid: 35078337, isPK: False, prob: 0.48408880829811096>
<pmid: 35077933, isPK: False, prob: 0.0015203057555481791>
<pmid: 35077899, isPK: False, prob: 0.0007671641651540995>
<pmid: 35077170, isPK: False, prob: 0.0008021440589800477>
<pmid: 35076931, isPK: True, prob: 0.9999858140945435>
<pmid: 35076741, isPK: False, prob: 0.0005593610112555325>
<pmid: 35075517, isPK: True, prob: 0.9999921321868896>
<pmid: 35075369, isPK: False, prob: 0.0008460044045932591>
<pmid: 35075105, isPK: False, prob: 0.0008880515233613551>
<pmid: 35074829, isPK: True, prob: 0.999982476234436>
<pmid: 35074667, isPK: False, prob: 0.0006234599859453738>
<pmid: 35073319, isPK: False, prob: 0.0010369897354394197>
<pmid: 35073068, isPK: False, prob: 0.0005723703070543706>
<pmid: 35072287, isPK: True, prob: 0.9999926090240479>
<pmid: 35071142, isPK: True, prob: 0.9999860525131226>
<pmid: 35070991, isPK: True, prob: 0.9905181527137756>
<pmid: 35069421, isPK: False, prob: 0.0012997592566534877>
<pmid: 35069201, isPK: True, prob: 0.9999936819076538>
<pmid: 35069198, isPK: False, prob: 0.0010276066605001688>
<pmid: 35069185, isPK: True, prob: 0.9999833106994629>
<pmid: 35068268, isPK: False, prob: 0.0007517266785725951>
<pmid: 35068155, isPK: False, prob: 0.00106713711284101>
<pmid: 35067869, isPK: True, prob: 0.999990701675415>
<pmid: 35067751, isPK: False, prob: 0.0008007864817045629>
<pmid: 35066894, isPK: False, prob: 0.0009998964378610253>
<pmid: 35066692, isPK: True, prob: 0.9974004030227661>
<pmid: 35066116, isPK: False, prob: 0.0012603320647031069>
<pmid: 35066099, isPK: True, prob: 0.9999923706054688>
<pmid: 35066077, isPK: True, prob: 0.9999884366989136>
<pmid: 35065881, isPK: False, prob: 0.0007676701061427593>
<pmid: 35065599, isPK: True, prob: 0.9999865293502808>
<pmid: 35065468, isPK: False, prob: 0.0008646378992125392>
<pmid: 35065206, isPK: False, prob: 0.0026411202270537615>
<pmid: 35064965, isPK: True, prob: 0.999983549118042>
<pmid: 35064793, isPK: True, prob: 0.9999735355377197>
<pmid: 35064573, isPK: False, prob: 0.5840098261833191>
<pmid: 35064273, isPK: False, prob: 0.3076772391796112>
<pmid: 35063859, isPK: False, prob: 0.0005587644991464913>
<pmid: 35063742, isPK: False, prob: 0.0008784529054537416>
<pmid: 35062946, isPK: False, prob: 0.0007148330914787948>
<pmid: 35062086, isPK: False, prob: 0.0007632977794855833>
<pmid: 35061948, isPK: False, prob: 0.001244964194484055>
<pmid: 35061234, isPK: True, prob: 0.9999897480010986>
<pmid: 35061161, isPK: True, prob: 0.9999921321868896>
<pmid: 35060744, isPK: False, prob: 0.0008973325602710247>
<pmid: 35060690, isPK: False, prob: 0.0008485111175104976>
<pmid: 35060531, isPK: True, prob: 0.999975323677063>
<pmid: 35060376, isPK: False, prob: 0.0007341494783759117>
<pmid: 35060242, isPK: True, prob: 0.9999932050704956>
<pmid: 35059568, isPK: False, prob: 0.6129069328308105>
<pmid: 35059130, isPK: False, prob: 0.000719863863196224>
<pmid: 35058784, isPK: True, prob: 0.9999929666519165>
<pmid: 35058777, isPK: True, prob: 0.9999933242797852>
<pmid: 35058561, isPK: False, prob: 0.0024990197271108627>
<pmid: 35058535, isPK: True, prob: 0.9999939203262329>
<pmid: 35058349, isPK: True, prob: 0.9679153561592102>
<pmid: 35058325, isPK: False, prob: 0.0020099300891160965>
<pmid: 35058208, isPK: False, prob: 0.012180401012301445>
<pmid: 35058147, isPK: False, prob: 0.0010753409005701542>
<pmid: 35057581, isPK: False, prob: 0.0016523783560842276>
<pmid: 35057557, isPK: False, prob: 0.0006517413421534002>
<pmid: 35057449, isPK: False, prob: 0.000809785327874124>
<pmid: 35057429, isPK: False, prob: 0.000685039150994271>
<pmid: 35057075, isPK: False, prob: 0.4854094386100769>
<pmid: 35057064, isPK: True, prob: 0.9999934434890747>
<pmid: 35057030, isPK: False, prob: 0.0020959866233170033>
<pmid: 35057009, isPK: True, prob: 0.9999933242797852>
<pmid: 35056824, isPK: False, prob: 0.0011714034480974078>
<pmid: 35056788, isPK: False, prob: 0.0012519541196525097>
<pmid: 35056734, isPK: False, prob: 0.0012833824148401618>
<pmid: 35056730, isPK: False, prob: 0.0009463410242460668>
<pmid: 35056715, isPK: False, prob: 0.0008858343353495002>
<pmid: 35056705, isPK: True, prob: 0.9999850988388062>
<pmid: 35056687, isPK: True, prob: 0.999670147895813>
<pmid: 35056659, isPK: True, prob: 0.9998842477798462>
<pmid: 35056140, isPK: False, prob: 0.0008209996158257127>
<pmid: 35055091, isPK: False, prob: 0.0015658388147130609>
<pmid: 35054865, isPK: True, prob: 0.9999939203262329>
<pmid: 35053556, isPK: False, prob: 0.0011263195192441344>
<pmid: 35053404, isPK: True, prob: 0.9999266862869263>
<pmid: 35053239, isPK: False, prob: 0.0008353115408681333>
<pmid: 35052977, isPK: True, prob: 0.9999892711639404>
<pmid: 36469651, isPK: True, prob: 0.9999802112579346>
<pmid: 35051994, isPK: True, prob: 0.9999876022338867>
<pmid: 35051859, isPK: False, prob: 0.0007504419190809131>
<pmid: 35051699, isPK: False, prob: 0.0015824039001017809>
<pmid: 35051604, isPK: True, prob: 0.9999456405639648>
<pmid: 35051574, isPK: False, prob: 0.0006275626947171986>
<pmid: 35050567, isPK: False, prob: 0.000846290320623666>
<pmid: 35049388, isPK: False, prob: 0.0005617688875645399>
<pmid: 35049141, isPK: True, prob: 0.863707959651947>
<pmid: 35049078, isPK: True, prob: 0.9999707937240601>
<pmid: 35048362, isPK: True, prob: 0.9999698400497437>
<pmid: 35048355, isPK: True, prob: 0.9999872446060181>
<pmid: 35048143, isPK: True, prob: 0.9999936819076538>
<pmid: 35046813, isPK: False, prob: 0.0016595316119492054>
<pmid: 35046798, isPK: True, prob: 0.9999834299087524>
<pmid: 35046675, isPK: True, prob: 0.9999886751174927>
<pmid: 35046654, isPK: False, prob: 0.0006566280499100685>
<pmid: 35046066, isPK: True, prob: 0.9999901056289673>
<pmid: 35046060, isPK: False, prob: 0.0009716770728118718>
<pmid: 35045918, isPK: True, prob: 0.9997789263725281>
<pmid: 35045205, isPK: True, prob: 0.9999940395355225>
<pmid: 35045197, isPK: False, prob: 0.011986451223492622>
<pmid: 35044783, isPK: False, prob: 0.0008227527723647654>
<pmid: 35044647, isPK: True, prob: 0.9999904632568359>
<pmid: 35044633, isPK: False, prob: 0.0015662078512832522>
<pmid: 35044591, isPK: True, prob: 0.9999779462814331>
<pmid: 35044590, isPK: True, prob: 0.9999933242797852>
<pmid: 35044182, isPK: False, prob: 0.0008787408587522805>
<pmid: 35043773, isPK: True, prob: 0.9999923706054688>
<pmid: 35043615, isPK: False, prob: 0.0008735116571187973>
<pmid: 35043428, isPK: True, prob: 0.9999927282333374>
<pmid: 35043423, isPK: True, prob: 0.9999929666519165>
<pmid: 35042883, isPK: False, prob: 0.0010410054819658399>
<pmid: 35042456, isPK: False, prob: 0.0006671430310234427>
<pmid: 35041913, isPK: False, prob: 0.0008788362611085176>
<pmid: 35041841, isPK: False, prob: 0.0012703101383522153>
<pmid: 35041775, isPK: True, prob: 0.9999719858169556>
<pmid: 35041509, isPK: True, prob: 0.9999886751174927>
<pmid: 35041507, isPK: True, prob: 0.999006450176239>
<pmid: 35041419, isPK: False, prob: 0.0008374701137654483>
<pmid: 35041398, isPK: False, prob: 0.0010073280427604914>
<pmid: 35041178, isPK: True, prob: 0.9999923706054688>
<pmid: 35041046, isPK: False, prob: 0.0023483962286263704>
<pmid: 35041044, isPK: False, prob: 0.0013769534416496754>
<pmid: 35040730, isPK: False, prob: 0.0007361734169535339>
<pmid: 35039886, isPK: True, prob: 0.9979427456855774>
<pmid: 35039683, isPK: False, prob: 0.0010602545225992799>
<pmid: 35039601, isPK: False, prob: 0.0008270487887784839>
<pmid: 35039506, isPK: False, prob: 0.0011033671908080578>
<pmid: 35038694, isPK: True, prob: 0.9980320334434509>
<pmid: 35037934, isPK: True, prob: 0.9999790191650391>
<pmid: 35037528, isPK: False, prob: 0.000996380695141852>
<pmid: 35037468, isPK: True, prob: 0.9999337196350098>
<pmid: 35035223, isPK: True, prob: 0.9999809265136719>
<pmid: 35034905, isPK: False, prob: 0.001261322177015245>
<pmid: 35034623, isPK: False, prob: 0.0006287007709033787>
<pmid: 35034416, isPK: False, prob: 0.000930093287024647>
<pmid: 35034385, isPK: False, prob: 0.0007132897735573351>
<pmid: 35033947, isPK: False, prob: 0.000694780726917088>
<pmid: 35033524, isPK: False, prob: 0.0010356312850490212>
<pmid: 35033167, isPK: True, prob: 0.9948549270629883>
<pmid: 35033157, isPK: False, prob: 0.0010296705877408385>
<pmid: 35032663, isPK: False, prob: 0.0006132503622211516>
<pmid: 35032650, isPK: False, prob: 0.0006145040970295668>
<pmid: 35032523, isPK: False, prob: 0.0016519048949703574>
<pmid: 35032308, isPK: False, prob: 0.0005340846837498248>
<pmid: 35032291, isPK: False, prob: 0.0006229173159226775>
<pmid: 35031637, isPK: False, prob: 0.0014916732907295227>
<pmid: 35031425, isPK: False, prob: 0.0010749342618510127>
<pmid: 35031388, isPK: False, prob: 0.0010761813027784228>
<pmid: 35030997, isPK: False, prob: 0.0007359925657510757>
<pmid: 35030434, isPK: False, prob: 0.0011908160522580147>
<pmid: 35030421, isPK: True, prob: 0.9242829084396362>
<pmid: 35029306, isPK: True, prob: 0.9995643496513367>
<pmid: 35029272, isPK: False, prob: 0.001001338823698461>
<pmid: 35028813, isPK: True, prob: 0.9999022483825684>
<pmid: 35028763, isPK: True, prob: 0.9999939203262329>
<pmid: 35028457, isPK: False, prob: 0.09448952972888947>
<pmid: 35027630, isPK: True, prob: 0.9989664554595947>
<pmid: 35027629, isPK: False, prob: 0.0008765048114582896>
<pmid: 35027593, isPK: False, prob: 0.0016395061975345016>
<pmid: 35027588, isPK: False, prob: 0.0005182282184250653>
<pmid: 35027570, isPK: False, prob: 0.001067501027137041>
<pmid: 35027452, isPK: False, prob: 0.0007013424765318632>
<pmid: 35026512, isPK: False, prob: 0.0009831491624936461>
<pmid: 35026425, isPK: True, prob: 0.9999321699142456>
<pmid: 35026412, isPK: True, prob: 0.9066826701164246>
<pmid: 35026351, isPK: False, prob: 0.01851757988333702>
<pmid: 35026310, isPK: False, prob: 0.0007155931671150029>
<pmid: 35026182, isPK: True, prob: 0.9623204469680786>
<pmid: 35026171, isPK: True, prob: 0.9994158744812012>
<pmid: 35024995, isPK: True, prob: 0.9999669790267944>
<pmid: 35024199, isPK: False, prob: 0.0006794374785386026>
<pmid: 35023902, isPK: True, prob: 0.9999874830245972>
<pmid: 35023460, isPK: False, prob: 0.0010146449785679579>
<pmid: 35023315, isPK: True, prob: 0.999993085861206>
<pmid: 35022846, isPK: True, prob: 0.8949362635612488>
<pmid: 35022753, isPK: True, prob: 0.9999841451644897>
<pmid: 35022216, isPK: False, prob: 0.0012896052794530988>
<pmid: 35020971, isPK: True, prob: 0.9999896287918091>
<pmid: 35020138, isPK: False, prob: 0.0011176617117598653>
<pmid: 35018879, isPK: True, prob: 0.999984860420227>
<pmid: 35018835, isPK: False, prob: 0.000563360343221575>
<pmid: 35018810, isPK: False, prob: 0.0007169152377173305>
<pmid: 35018445, isPK: False, prob: 0.000911349430680275>
<pmid: 35017176, isPK: True, prob: 0.7424001097679138>
<pmid: 35017103, isPK: True, prob: 0.9999933242797852>
<pmid: 35017021, isPK: True, prob: 0.999890923500061>
<pmid: 35016909, isPK: True, prob: 0.8950878977775574>
<pmid: 35016611, isPK: False, prob: 0.000860976055264473>
<pmid: 35016113, isPK: False, prob: 0.0009962203912436962>
<pmid: 35015529, isPK: False, prob: 0.000681034114677459>
<pmid: 35014822, isPK: False, prob: 0.0004968877183273435>
<pmid: 35014818, isPK: False, prob: 0.0007953376043587923>
<pmid: 35014627, isPK: False, prob: 0.001427561161108315>
<pmid: 35014597, isPK: False, prob: 0.0008658922743052244>
<pmid: 35013803, isPK: True, prob: 0.9999746084213257>
<pmid: 35013802, isPK: True, prob: 0.9999922513961792>
<pmid: 35013263, isPK: False, prob: 0.0009729669545777142>
<pmid: 35013154, isPK: True, prob: 0.9419569373130798>
<pmid: 35013036, isPK: False, prob: 0.0006530986865982413>
<pmid: 35011522, isPK: True, prob: 0.999994158744812>
<pmid: 35011516, isPK: False, prob: 0.0009064586483873427>
<pmid: 35011497, isPK: False, prob: 0.0009170167613774538>
<pmid: 35008914, isPK: False, prob: 0.0011876962380483747>
<pmid: 35008105, isPK: True, prob: 0.9999864101409912>
<pmid: 35008008, isPK: True, prob: 0.999993085861206>
<pmid: 35007864, isPK: False, prob: 0.0006591303972527385>
<pmid: 35007579, isPK: False, prob: 0.0008642285247333348>
<pmid: 35007187, isPK: False, prob: 0.0016010237159207463>
<pmid: 35007141, isPK: True, prob: 0.9999935626983643>
<pmid: 35006491, isPK: False, prob: 0.0006494653644040227>
<pmid: 35005851, isPK: True, prob: 0.9999792575836182>
<pmid: 35003822, isPK: True, prob: 0.9999380111694336>
<pmid: 35002239, isPK: False, prob: 0.002777636982500553>
<pmid: 35001843, isPK: False, prob: 0.0012986516812816262>
<pmid: 35001784, isPK: False, prob: 0.0006331474287435412>
<pmid: 35001781, isPK: False, prob: 0.0005910618929192424>
<pmid: 35001663, isPK: True, prob: 0.9849905371665955>
<pmid: 35001423, isPK: True, prob: 0.9999947547912598>
<pmid: 35001412, isPK: True, prob: 0.9999814033508301>
<pmid: 35000196, isPK: True, prob: 0.9997518658638>
<pmid: 35000120, isPK: False, prob: 0.001019626623019576>
<pmid: 35000036, isPK: True, prob: 0.9999940395355225>
<pmid: 34999782, isPK: False, prob: 0.000751766434404999>
<pmid: 34999374, isPK: False, prob: 0.017647622153162956>
<pmid: 34998915, isPK: False, prob: 0.000732084212359041>
<pmid: 34998516, isPK: True, prob: 0.9993067979812622>
<pmid: 34998508, isPK: True, prob: 0.9999668598175049>
<pmid: 34998391, isPK: True, prob: 0.9999918937683105>
<pmid: 34998055, isPK: False, prob: 0.0010707011679187417>
<pmid: 34997701, isPK: True, prob: 0.9970308542251587>
<pmid: 34997625, isPK: True, prob: 0.9999933242797852>
<pmid: 34997605, isPK: False, prob: 0.0007428961107507348>
<pmid: 34997505, isPK: False, prob: 0.0032066262792795897>
<pmid: 34997423, isPK: False, prob: 0.018316546455025673>
<pmid: 34997290, isPK: True, prob: 0.999992847442627>
<pmid: 34996856, isPK: True, prob: 0.9999915361404419>
<pmid: 34995796, isPK: False, prob: 0.0007707319455221295>
<pmid: 34995708, isPK: False, prob: 0.0010170768946409225>
<pmid: 34995659, isPK: False, prob: 0.005271571222692728>
<pmid: 34995474, isPK: True, prob: 0.9999887943267822>
<pmid: 34995458, isPK: False, prob: 0.0011623390018939972>
<pmid: 34995400, isPK: True, prob: 0.9999909400939941>
<pmid: 34995293, isPK: False, prob: 0.0006706805434077978>
<pmid: 34995112, isPK: True, prob: 0.9998641014099121>
<pmid: 34994338, isPK: False, prob: 0.0011182618327438831>
<pmid: 34994325, isPK: True, prob: 0.995119571685791>
<pmid: 34993924, isPK: False, prob: 0.000824425951577723>
<pmid: 34993893, isPK: True, prob: 0.9944959282875061>
<pmid: 34992151, isPK: False, prob: 0.001013331115245819>
<pmid: 34992074, isPK: True, prob: 0.9999940395355225>
<pmid: 34992038, isPK: False, prob: 0.0008860285743139684>
<pmid: 34991848, isPK: True, prob: 0.9845120906829834>
<pmid: 34991647, isPK: False, prob: 0.0009937293361872435>
<pmid: 34991453, isPK: True, prob: 0.9951661825180054>
<pmid: 34990984, isPK: True, prob: 0.9888148903846741>
<pmid: 34990810, isPK: False, prob: 0.0008530627237632871>
<pmid: 34990784, isPK: False, prob: 0.0008721488993614912>
<pmid: 34990752, isPK: False, prob: 0.0008152553346008062>
<pmid: 34990742, isPK: False, prob: 0.0009144659852609038>
<pmid: 34990485, isPK: False, prob: 0.000955036492086947>
<pmid: 34990224, isPK: True, prob: 0.9999717473983765>
<pmid: 34990024, isPK: True, prob: 0.9983615279197693>
<pmid: 34988780, isPK: True, prob: 0.9996091723442078>
<pmid: 34988679, isPK: True, prob: 0.9999934434890747>
<pmid: 34988655, isPK: True, prob: 0.9999724626541138>
<pmid: 34988596, isPK: False, prob: 0.001045991899445653>
<pmid: 34987657, isPK: False, prob: 0.0010987493442371488>
<pmid: 34987192, isPK: False, prob: 0.0012335007777437568>
<pmid: 34986563, isPK: False, prob: 0.04078931361436844>
<pmid: 34986504, isPK: False, prob: 0.2178012579679489>
<pmid: 34986358, isPK: False, prob: 0.000723509001545608>
<pmid: 34985886, isPK: False, prob: 0.0006101906183175743>
<pmid: 34985725, isPK: True, prob: 0.9999884366989136>
<pmid: 34985396, isPK: False, prob: 0.000579414889216423>
<pmid: 34984730, isPK: False, prob: 0.2830182611942291>
<pmid: 34984608, isPK: False, prob: 0.0013156125787645578>
<pmid: 34984595, isPK: False, prob: 0.0013186698779463768>
<pmid: 34983909, isPK: True, prob: 0.9999939203262329>
<pmid: 34983556, isPK: False, prob: 0.0005146638141013682>
<pmid: 34983538, isPK: False, prob: 0.0010621388209983706>
<pmid: 34983441, isPK: False, prob: 0.0005589647917076945>
<pmid: 34983364, isPK: False, prob: 0.0010026829550042748>
<pmid: 34983363, isPK: False, prob: 0.0006757127703167498>
<pmid: 34982285, isPK: True, prob: 0.9998679161071777>
<pmid: 34981829, isPK: True, prob: 0.7965468764305115>
<pmid: 34981536, isPK: True, prob: 0.9999936819076538>
<pmid: 34981164, isPK: True, prob: 0.999950647354126>
<pmid: 34980775, isPK: True, prob: 0.9999933242797852>
<pmid: 34980733, isPK: False, prob: 0.0010814247652888298>
<pmid: 34980416, isPK: False, prob: 0.0008542882278561592>
<pmid: 34980409, isPK: False, prob: 0.003276824252679944>
<pmid: 34980287, isPK: False, prob: 0.0009636759059503675>
<pmid: 34980009, isPK: False, prob: 0.0006696682539768517>
<pmid: 34979506, isPK: False, prob: 0.0006795352092012763>
<pmid: 34979089, isPK: False, prob: 0.0010263611329719424>
<pmid: 34979059, isPK: True, prob: 0.9999924898147583>
<pmid: 34978887, isPK: True, prob: 0.9999948740005493>
<pmid: 34978799, isPK: False, prob: 0.0008268971578218043>
<pmid: 34978745, isPK: True, prob: 0.9999939203262329>
<pmid: 34978325, isPK: True, prob: 0.9999897480010986>
<pmid: 34978160, isPK: False, prob: 0.0012720628874376416>
<pmid: 34977925, isPK: False, prob: 0.000881887215655297>
<pmid: 34976591, isPK: False, prob: 0.0008379702339880168>
<pmid: 34974943, isPK: True, prob: 0.9999914169311523>
<pmid: 34973877, isPK: True, prob: 0.9999717473983765>
<pmid: 34973798, isPK: False, prob: 0.0008833647589199245>
<pmid: 34973761, isPK: False, prob: 0.0007861875928938389>
<pmid: 34973734, isPK: False, prob: 0.0009064413025043905>
<pmid: 34973409, isPK: True, prob: 0.9980987906455994>
<pmid: 34973264, isPK: False, prob: 0.0012579831527546048>
<pmid: 34973116, isPK: True, prob: 0.9995145797729492>
<pmid: 34973110, isPK: False, prob: 0.0010860551847144961>
<pmid: 38620987, isPK: True, prob: 0.9999943971633911>
<pmid: 34971876, isPK: False, prob: 0.0008453299524262547>
<pmid: 34971874, isPK: False, prob: 0.0007433817954733968>
<pmid: 34971693, isPK: True, prob: 0.8764700293540955>
<pmid: 34970782, isPK: False, prob: 0.000735923764295876>
<pmid: 34970774, isPK: True, prob: 0.9999794960021973>
<pmid: 34969998, isPK: False, prob: 0.0008785202517174184>
<pmid: 34969660, isPK: True, prob: 0.9980838298797607>
<pmid: 34969659, isPK: True, prob: 0.9999868869781494>
<pmid: 34969066, isPK: True, prob: 0.9999796152114868>
<pmid: 34968742, isPK: True, prob: 0.9999905824661255>
<pmid: 34968540, isPK: False, prob: 0.0010195925133302808>
<pmid: 34968150, isPK: True, prob: 0.997617781162262>
<pmid: 34967904, isPK: True, prob: 0.9999946355819702>
<pmid: 34967623, isPK: False, prob: 0.0011631026864051819>
<pmid: 34967602, isPK: False, prob: 0.001125889946706593>
<pmid: 34967434, isPK: False, prob: 0.000966448977123946>
<pmid: 34967280, isPK: False, prob: 0.0008051156182773411>
<pmid: 34967270, isPK: False, prob: 0.000720975105650723>
<pmid: 34967047, isPK: True, prob: 0.9999940395355225>
<pmid: 34965958, isPK: False, prob: 0.001190270995721221>
<pmid: 34965924, isPK: False, prob: 0.19256483018398285>
<pmid: 34965610, isPK: True, prob: 0.9999840259552002>
<pmid: 34965582, isPK: False, prob: 0.0008294145809486508>
<pmid: 34965407, isPK: True, prob: 0.9998784065246582>
<pmid: 34965389, isPK: False, prob: 0.0009421405266039073>
<pmid: 34965386, isPK: True, prob: 0.9999828338623047>
<pmid: 34964491, isPK: True, prob: 0.9999794960021973>
<pmid: 34964421, isPK: False, prob: 0.0004957551136612892>
<pmid: 34964414, isPK: False, prob: 0.0007376475259661674>
<pmid: 34964302, isPK: False, prob: 0.002175245899707079>
<pmid: 34964271, isPK: False, prob: 0.0007733532693237066>
<pmid: 34964262, isPK: True, prob: 0.9999555349349976>
<pmid: 34963620, isPK: False, prob: 0.0030307238921523094>
